Time,Initial Velocity,Sine of Theta,Cosine of Theta,X Position,Y Position
0.43,45.04374666564514,0.10434416549227324,-0.9945412485803297,-19.263081541322315,1.1150124272830058
0.44,45.04374666564514,0.10434416549227324,-0.9945412485803297,-19.711060181818183,1.119382948847727
0.45,45.04374666564514,0.10434416549227324,-0.9945412485803297,-20.159038822314052,1.1227734704124477
0.46,45.04374666564514,0.10434416549227324,-0.9945412485803297,-20.607017462809917,1.1251839919771691
0.47000000000000003,45.04374666564514,0.10434416549227324,-0.9945412485803297,-21.054996103305786,1.12661451354189
0.48,45.04374666564514,0.10434416549227324,-0.9945412485803297,-21.50297474380165,1.1270650351066112
0.49,45.04374666564514,0.10434416549227324,-0.9945412485803297,-21.95095338429752,1.1265355566713324
0.5,45.04374666564514,0.10434416549227324,-0.9945412485803297,-22.39893202479339,1.1250260782360533
0.51,45.04374666564514,0.10434416549227324,-0.9945412485803297,-22.846910665289258,1.1225365998007741
0.52,45.04374666564514,0.10434416549227324,-0.9945412485803297,-23.294889305785127,1.1190671213654955
0.53,45.04374666564514,0.10434416549227324,-0.9945412485803297,-23.74286794628099,1.1146176429302161
0.54,45.04374666564514,0.10434416549227324,-0.9945412485803297,-24.19084658677686,1.1091881644949375
0.55,45.04374666564514,0.10434416549227324,-0.9945412485803297,-24.63882522727273,1.1027786860596585
0.56,45.04374666564514,0.10434416549227324,-0.9945412485803297,-25.086803867768598,1.0953892076243799
0.5700000000000001,45.04374666564514,0.10434416549227324,-0.9945412485803297,-25.534782508264467,1.0870197291891004
0.58,45.04374666564514,0.10434416549227324,-0.9945412485803297,-25.98276114876033,1.0776702507538218
0.59,45.04374666564514,0.10434416549227324,-0.9945412485803297,-26.430739789256197,1.0673407723185429
0.6,45.04374666564514,0.10434416549227324,-0.9945412485803297,-26.878718429752066,1.056031293883264
0.61,45.04374666564514,0.10434416549227324,-0.9945412485803297,-27.326697070247935,1.043741815447985
0.62,45.04374666564514,0.10434416549227324,-0.9945412485803297,-27.774675710743804,1.0304723370127062
0.63,45.04374666564514,0.10434416549227324,-0.9945412485803297,-28.22265435123967,1.016222858577427
0.64,45.04374666564514,0.10434416549227324,-0.9945412485803297,-28.670632991735538,1.0009933801421478
0.65,45.04374666564514,0.10434416549227324,-0.9945412485803297,-29.118611632231406,0.9847839017068694
0.66,45.04374666564514,0.10434416549227324,-0.9945412485803297,-29.566590272727275,0.9675944232715898
0.67,45.04374666564514,0.10434416549227324,-0.9945412485803297,-30.014568913223144,0.949424944836311
0.68,45.04374666564514,0.10434416549227324,-0.9945412485803297,-30.462547553719013,0.930275466401032
0.6900000000000001,45.04374666564514,0.10434416549227324,-0.9945412485803297,-30.910526194214878,0.9101459879657536
0.7000000000000001,45.04374666564514,0.10434416549227324,-0.9945412485803297,-31.358504834710747,0.8890365095304742
0.71,45.04374666564514,0.10434416549227324,-0.9945412485803297,-31.806483475206612,0.8669470310951954
0.72,45.04374666564514,0.10434416549227324,-0.9945412485803297,-32.25446211570248,0.8438775526599165
0.73,45.04374666564514,0.10434416549227324,-0.9945412485803297,-32.70244075619835,0.8198280742246382
0.74,45.04374666564514,0.10434416549227324,-0.9945412485803297,-33.15041939669422,0.7947985957893589
0.75,45.04374666564514,0.10434416549227324,-0.9945412485803297,-33.59839803719008,0.7687891173540797
0.76,45.04374666564514,0.10434416549227324,-0.9945412485803297,-34.04637667768595,0.7417996389188009
0.77,45.04374666564514,0.10434416549227324,-0.9945412485803297,-34.49435531818182,0.7138301604835218
0.78,45.04374666564514,0.10434416549227324,-0.9945412485803297,-34.942333958677686,0.6848806820482429
0.79,45.04374666564514,0.10434416549227324,-0.9945412485803297,-35.390312599173555,0.6549512036129634
0.8,45.04374666564514,0.10434416549227324,-0.9945412485803297,-35.838291239669424,0.6240417251776846
0.81,45.04374666564514,0.10434416549227324,-0.9945412485803297,-36.28626988016529,0.5921522467424056
0.8200000000000001,45.04374666564514,0.10434416549227324,-0.9945412485803297,-36.73424852066116,0.5592827683071273
0.8300000000000001,45.04374666564514,0.10434416549227324,-0.9945412485803297,-37.18222716115703,0.5254332898718483
0.84,45.04374666564514,0.10434416549227324,-0.9945412485803297,-37.63020580165289,0.49060381143657006
